city,link,price,title,location,builtArea,usableArea,bedrooms,bathrooms,floor,age,condition,garage,orientation,energyCertificate,communityExpenses,airConditioning,elevator,houseHeating,houseHeatingType,terrace,swimmingPool,swimmingPoolType,houseType,photo,latitude,longitude,geometry
1,https://www.pisos.com/alquilar/piso-espartales28805-32551114941_109300/,850.0,Piso en alquiler en Espartales,Espartales (Distrito Ensanche-Espartales. Alcalá de Henares),96.0,68.0,2.0,1.0,3.0,,En buen estado,,,,,,1,1,Gas,0,1,,,https://fotos.imghs.net/l/1093/901/1093_EP579-808901_1_2023031105413331250.jpg,40.324177,-3.718322,POINT (-3.718322 40.324177)
1,https://www.pisos.com/alquilar/piso-espartales28806-32504231031_108900/,825.0,Piso en alquiler en Espartales,Espartales (Distrito Ensanche-Espartales. Alcalá de Henares),90.0,,3.0,2.0,3.0,,A estrenar,,,,,,1,1,,1,0,,,https://fotos.imghs.net/l/1089/458/1089_XA24-66458_1_2023032816134831250.jpg,40.324177,-3.718322,POINT (-3.718322 40.324177)
0,https://www.pisos.com/alquilar/piso-espirall-32509687305_106800/,650.0,Piso en alquiler en Espirall,L'Espirall (Vilafranca del Penedès),75.0,65.0,3.0,1.0,2.0,,,,,,,,1,1,,1,0,,,https://fotos.imghs.net/l/1068/565/1068_E66745845-02565_1_2023032910493931250.jpg,41.351975,1.70144,POINT (1.70144 41.351975)
1,https://www.pisos.com/alquilar/piso-zarzalejo_centro_urbano-28353575906_103800/,500.0,Piso en alquiler en Estacion,Zarzalejo,68.0,,2.0,1.0,,Entre 30 y 50 años,Reformado,,,,,,0,1,Calefacción individual,0,0,,,https://fotos.imghs.net/l/1038/381/1038_0760-381_1_2022100312375531250.jpg,40.399394,-3.692112,POINT (-3.692112 40.399394)
1,https://www.pisos.com/alquilar/piso-valdemoro_estacion-32532779197_100500/,950.0,Piso en alquiler en Estación,Estación (Valdemoro),100.0,,3.0,2.0,,,En buen estado,,,,,,1,0,,1,1,,,https://fotos.imghs.net/l/1005/357/1005_100776357_1_2023031306034418629.jpg,40.399394,-3.692112,POINT (-3.692112 40.399394)
1,https://www.pisos.com/alquilar/piso-estacion_zona_norte-32508599470_992673/,1200.0,Piso en alquiler en Estación-Zona Norte,Estación-Zona Norte (Pozuelo de Alarcón),107.0,107.0,2.0,1.0,1.0,,En buen estado,1,,,,,0,1,Gas natural,0,0,,,https://fotos.imghs.net/l/992673/32508599470.992673/992673_32508599470_1_20230310113308606.jpg,40.936116,-3.623065,POINT (-3.623065 40.936116)
1,https://www.pisos.com/alquilar/piso-estacion_zona_norte28224-32580459012_100500/,1200.0,Piso en alquiler en Estación-Zona Norte,Estación-Zona Norte (Pozuelo de Alarcón),78.0,70.0,2.0,1.0,,,En buen estado,,Sur,,,,1,0,,1,0,,,https://fotos.imghs.net/l/1005/096/1005_100762096_1_2023031122031696330.jpg,40.936116,-3.623065,POINT (-3.623065 40.936116)
1,https://www.pisos.com/alquilar/piso-sur_este28937-32543922481_108900/,700.0,Piso en alquiler en Este,Sur-Este (Móstoles),70.0,,2.0,1.0,3.0,,En buen estado,,,,,,0,1,,0,0,,,https://fotos.imghs.net/l/1089/388/1089_XA24-66388_1_2023032416180331250.jpg,40.492864,-3.595067,POINT (-3.595067 40.492864)
2,https://www.pisos.com/alquilar/piso-zona_avenida_de_andalucia-30843999912_108800/,835.0,Piso en alquiler en Estepona,Zona Avenida de Andalucía (Distrito Centro. Estepona),96.0,76.0,2.0,1.0,3.0,,,1,,,,,1,0,,1,0,,,https://fotos.imghs.net/l/1088/010/1088_BK2-1000027631-CA_1_2023012106042531250.jpg,36.428272,-5.148346,POINT (-5.148346 36.428272)
2,https://www.pisos.com/alquilar/piso-centro_puerto29680-18409614443_101800/,1200.0,Piso en alquiler en Estepona Centro - Puerto - Plaza de Toros,Puerto (Distrito Centro. Estepona),100.0,,3.0,2.0,,,En buen estado,,Al mar,,,Frío,1,1,Eléctrica,0,0,,,https://fotos.imghs.net/l/1018/289/1018_22962289_2_2021092905094321569.jpg,36.59872,-4.511807,POINT (-4.511807 36.59872)
2,https://www.pisos.com/alquilar/piso-el_paraiso_atalaya_benamara-22507683423_101800/,1400.0,Piso en alquiler en Estepona Este - Paraíso - Atalaya- Benamara,El Paraíso-Atalaya-Benamara (Estepona),110.0,,2.0,2.0,,,En buen estado,1,A la montaña,,,Frío,1,1,Eléctrica,1,1,Comunitaria,,https://fotos.imghs.net/l/1018/090/1018_28919090_2_2021092905090731688.jpg,36.463428,-5.014232,POINT (-5.014232 36.463428)
1,https://www.pisos.com/alquilar/piso-retiro_estrella28007-32596442289_100200/,1700.0,Piso en alquiler en Estrella,Estrella (Distrito Retiro. Madrid Capital),139.0,,4.0,1.0,8.0,,En buen estado,,,,,,0,0,,0,0,,,https://fotos.imghs.net/l/1002/864/1002_538864_1_2023032410030800994.jpeg,40.415157,-3.665356,POINT (-3.665356 40.415157)
1,https://www.pisos.com/alquilar/piso-retiro_estrella28007-32542978261_100200/,1750.0,Piso en alquiler en Estrella,Estrella (Distrito Retiro. Madrid Capital),144.0,,4.0,1.0,4.0,,En buen estado,,,,,,0,0,,0,0,,,https://fotos.imghs.net/l/1002/446/1002_538446_1_2023032410030758489.jpeg,40.415157,-3.665356,POINT (-3.665356 40.415157)
1,https://www.pisos.com/alquilar/piso-retiro_estrella28007-32503554262_108500/,1200.0,Piso en alquiler en Estrella,Estrella (Distrito Retiro. Madrid Capital),85.0,80.0,3.0,1.0,,,,,,,,,1,1,Gas natural,1,0,,,https://fotos.imghs.net/l/1085/650/1085_AG450-994650_1_2023031111191831250.jpg,40.415157,-3.665356,POINT (-3.665356 40.415157)
1,https://www.pisos.com/alquilar/piso-retiro_estrella28007-32561634326_108500/,1875.0,Piso en alquiler en Estrella,Estrella (Distrito Retiro. Madrid Capital),152.0,,4.0,3.0,,,,,Este,,,,1,1,Central,1,0,,,https://fotos.imghs.net/l/1085/819/1085_AG486-996819_1_2023031711230431250.jpg,40.415157,-3.665356,POINT (-3.665356 40.415157)
0,https://www.pisos.com/alquilar/piso-vilassar_de_mar_centro_urbano-28408592436_108900/,700.0,Piso en alquiler en Estudi de Lloguer Al Centre de Vilassar,Vilassar de Mar,30.0,30.0,1.0,1.0,,,,,,,,,0,1,,0,0,,,https://fotos.imghs.net/l/1089/080/1089_XA321-2080_1_2023031420133531250.jpg,,,POINT EMPTY
1,https://www.pisos.com/alquilar/piso-villaviciosa_de_odon_el_bosque28670-24186555585_109100/,800.0,Piso en alquiler en Estudio en Calle Tranquila y Próxima A Comercios,El Bosque (Villaviciosa de Odón),75.0,,1.0,1.0,0.0,,,,,,,,0,0,,0,0,,,https://fotos.imghs.net/l/1091/630/1091_261630_1_2023022823262031250.jpg,40.453613,-3.703095,POINT (-3.703095 40.453613)
1,https://www.pisos.com/alquilar/piso-europolis_montecillo_navalcarbon28232-32512095095_100200/,1900.0,Piso en alquiler en Európolis-Montecillo-Navalcarbón,Európolis-Montecillo-Navalcarbón (Las Rozas de Madrid),220.0,,5.0,2.0,3.0,,Reformado,2,,,,,0,1,,1,1,Comunitaria,,https://fotos.imghs.net/l/1002/249/1002_539249_1_2023030413032809128.jpeg,,,POINT EMPTY
0,https://www.pisos.com/alquilar/piso-fogars_de_la_selva_centro_urbano-31670135129_101800/,1000.0,Piso en alquiler en Fogars de La Selva,Fogars de la Selva,140.0,,3.0,2.0,,,En buen estado,,A la montaña,,,Frío,0,1,Eléctrica,0,0,,,https://fotos.imghs.net/l/1018/224/1018_32931224_1_2023022120022223270.jpg,41.739019,2.679752,POINT (2.679752 41.739019)
0,https://www.pisos.com/alquilar/piso-manresa_sagrada_familia08243-32505001613_100500/,550.0,Piso en alquiler en Font Dels Capellans,Sagrada Família (Manresa),50.0,45.0,2.0,1.0,1.0,,,,,,,,1,1,Eléctrica,1,0,,,https://fotos.imghs.net/l/1005/377/1005_183704763377_1_2023031720030850267.jpg,41.473958,1.639963,POINT (1.639963 41.473958)
1,https://www.pisos.com/alquilar/piso-pilar28029-32573563990_108900/,850.0,Piso en alquiler en Fuencarral,Pilar (Distrito Fuencarral-El Pardo. Madrid Capital),60.0,,2.0,1.0,8.0,,En buen estado,,,,,,1,1,,0,0,,,https://fotos.imghs.net/l/1089/210/1089_XA24-66210_1_2023031716195131250.jpg,40.495001,-3.693145,POINT (-3.693145 40.495001)
1,https://www.pisos.com/alquilar/piso-fuencarral_el_pardo_la_paz28034-32505544113_108900/,1375.0,Piso en alquiler en Fuencarral,La Paz (Distrito Fuencarral-El Pardo. Madrid Capital),115.0,,3.0,2.0,5.0,,En buen estado,,,,,,1,1,,1,1,,,https://fotos.imghs.net/l/1089/074/1089_XA24-66074_1_2023031105141531250.jpg,40.495001,-3.693145,POINT (-3.693145 40.495001)
1,https://www.pisos.com/alquilar/piso-penagrande28035-32528385472_108900/,1000.0,Piso en alquiler en Fuencarral,Peñagrande (Distrito Fuencarral-El Pardo. Madrid Capital),70.0,,2.0,2.0,3.0,,En buen estado,,,,,,0,1,,0,1,,,https://fotos.imghs.net/l/1089/036/1089_XA24-66036_1_2023030920132331250.jpg,40.495001,-3.693145,POINT (-3.693145 40.495001)
1,https://www.pisos.com/alquilar/piso-pilar28029-32567128401_108900/,1500.0,Piso en alquiler en Fuencarral,Pilar (Distrito Fuencarral-El Pardo. Madrid Capital),120.0,,3.0,2.0,3.0,,En buen estado,,,,,,1,1,,1,0,,,https://fotos.imghs.net/l/1089/987/1089_XA24-65987_1_2023030820144031250.jpg,40.495001,-3.693145,POINT (-3.693145 40.495001)
1,https://www.pisos.com/alquilar/piso-fuencarral_el_pardo_las_tablas28050-32519362557_108900/,1290.0,Piso en alquiler en Fuencarral,Las Tablas (Distrito Fuencarral-El Pardo. Madrid Capital),90.0,,2.0,2.0,2.0,,En buen estado,,,,,,1,1,,1,1,,,https://fotos.imghs.net/l/1089/398/1089_XA24-66398_1_2023032816134831250.jpg,40.495001,-3.693145,POINT (-3.693145 40.495001)
1,https://www.pisos.com/alquilar/piso-pilar28029-30903036934_108900/,875.0,Piso en alquiler en Fuencarral,Pilar (Distrito Fuencarral-El Pardo. Madrid Capital),55.0,,1.0,1.0,1.0,,En buen estado,,,,,,0,1,,0,0,,,https://fotos.imghs.net/l/1089/043/1089_XA24-65043_1_2023012516172231250.jpg,40.495001,-3.693145,POINT (-3.693145 40.495001)
1,https://www.pisos.com/alquilar/piso-pilar28029-32557597845_108900/,900.0,Piso en alquiler en Fuencarral,Pilar (Distrito Fuencarral-El Pardo. Madrid Capital),67.0,,2.0,1.0,10.0,,En buen estado,,,,,,1,1,,0,0,,,https://fotos.imghs.net/l/1089/163/1089_XA24-66163_1_2023031416134731250.jpg,40.495001,-3.693145,POINT (-3.693145 40.495001)
2,https://www.pisos.com/alquilar/piso-las_gaviotas_carvajal-31744255951_108900/,1350.0,Piso en alquiler en Fuengirola,Las Gaviotas-Carvajal (Fuengirola),80.0,,2.0,2.0,8.0,,En buen estado,,,,,,1,0,,1,0,,,https://fotos.imghs.net/l/1089/482/1089_XA24-65482_1_2023022220144531250.jpg,36.544057,-4.627749,POINT (-4.627749 36.544057)
2,https://www.pisos.com/alquilar/piso-los_boliches-32521242872_108900/,1200.0,Piso en alquiler en Fuengirola,Los Boliches (Fuengirola),90.0,,3.0,2.0,7.0,,En buen estado,,,,,,1,0,,1,1,,,https://fotos.imghs.net/l/1089/161/1089_XA24-66161_1_2023031416134731250.jpg,36.544057,-4.627749,POINT (-4.627749 36.544057)
2,https://www.pisos.com/alquilar/piso-zona_del_castillo_de_sohail-31753905226_108900/,1200.0,Piso en alquiler en Fuengirola,Zona del Castillo de Sohail (Fuengirola),100.0,,3.0,2.0,1.0,,En buen estado,,,,,,1,0,,0,1,,,https://fotos.imghs.net/l/1089/587/1089_XA24-65587_1_2023021712375831250.jpg,36.544057,-4.627749,POINT (-4.627749 36.544057)
1,https://www.pisos.com/alquilar/piso-naranjo_la_serna28942-30904967570_108800/,840.0,Piso en alquiler en Fuenlabrada,Naranjo-La Serna (Fuenlabrada),94.0,94.0,3.0,1.0,9.0,,,,,,,,1,1,,1,0,,,https://fotos.imghs.net/l/1088/004/1088_BK2-7048073-AL_1_2023011106033431250.jpg,40.285936,-3.800295,POINT (-3.800295 40.285936)
1,https://www.pisos.com/alquilar/piso-avanzada_la_cueva28945-31701214584_108800/,850.0,Piso en alquiler en Fuenlabrada,Avanzada-La Cueva (Fuenlabrada),91.0,80.0,3.0,1.0,4.0,,,,,,,,1,0,,1,0,,,https://fotos.imghs.net/l/1088/004/1088_BK2-7045733-AL_1_2023022406164031250.jpg,40.285936,-3.800295,POINT (-3.800295 40.285936)
1,https://www.pisos.com/alquilar/piso-centro_arroyo_la_fuente28944-32594759905_108900/,790.0,Piso en alquiler en Fuenlabrada Centro,Centro-Arroyo-La Fuente (Fuenlabrada),82.0,,2.0,1.0,6.0,,En buen estado,,,,,,1,1,,0,0,,,https://fotos.imghs.net/l/1089/189/1089_XA24-66189_1_2023031520152631250.jpg,40.283598,-3.799047,POINT (-3.799047 40.283598)
1,https://www.pisos.com/alquilar/piso-centro_arroyo_la_fuente28944-32557103178_108900/,690.0,Piso en alquiler en Fuenlabrada Centro,Centro-Arroyo-La Fuente (Fuenlabrada),70.0,,2.0,1.0,1.0,,En buen estado,,,,,,0,1,,0,0,,,https://fotos.imghs.net/l/1089/843/1089_XA24-65843_1_2023030120144231250.jpg,40.283598,-3.799047,POINT (-3.799047 40.283598)
1,https://www.pisos.com/alquilar/piso-fuente_del_berro28028-30848318164_100500/,950.0,Piso en alquiler en Fuente del Berro,Fuente del Berro (Distrito Salamanca. Madrid Capital),38.0,32.0,1.0,1.0,0.0,,En buen estado,,,,,,1,0,,0,0,,,https://fotos.imghs.net/l/1005/723/1005_3660723_1_2023012616011000745.jpg,40.425054,-3.664447,POINT (-3.664447 40.425054)
1,https://www.pisos.com/alquilar/piso-fuente_del_berro28028-29231040493_100500/,1860.0,Piso en alquiler en Fuente del Berro,Fuente del Berro (Distrito Salamanca. Madrid Capital),108.0,95.0,2.0,2.0,5.0,Entre 30 y 50 años,En buen estado,1,Este,,,Frío,1,1,Gas natural,1,0,,,https://fotos.imghs.net/l/1005/820/1005_3628820_5_2022112309110440377.jpg,40.425054,-3.664447,POINT (-3.664447 40.425054)
1,https://www.pisos.com/alquilar/piso-fuente_del_berro28028-32589223327_100200/,1100.0,Piso en alquiler en Fuente del Berro,Fuente del Berro (Distrito Salamanca. Madrid Capital),78.0,,2.0,1.0,4.0,,En buen estado,,,,,,0,0,,0,0,,,https://fotos.imghs.net/l/1002/433/1002_539433_16_2023030620032915025.jpeg,40.425054,-3.664447,POINT (-3.664447 40.425054)
1,https://www.pisos.com/alquilar/piso-fuente_del_berro28028-31718446198_100500/,1550.0,Piso en alquiler en Fuente del Berro,Fuente del Berro (Distrito Salamanca. Madrid Capital),106.0,90.0,2.0,2.0,,,En buen estado,,Oeste,,,,1,0,,1,0,,,https://fotos.imghs.net/l/1005/794/1005_100459794_1_2023030722033637324.jpg,40.425054,-3.664447,POINT (-3.664447 40.425054)
1,https://www.pisos.com/alquilar/piso-fuente_del_berro28028-30880790455_100200/,975.0,Piso en alquiler en Fuente del Berro,Fuente del Berro (Distrito Salamanca. Madrid Capital),72.0,,2.0,1.0,,,Reformado,,,,,,1,1,Central,0,0,,,https://fotos.imghs.net/l/1002/696/1002_220696_1_2023010511010634094.jpeg,40.425054,-3.664447,POINT (-3.664447 40.425054)
1,https://www.pisos.com/alquilar/piso-fuente_del_berro28028-32545666375_108500/,1550.0,Piso en alquiler en Fuente del Berro,Fuente del Berro (Distrito Salamanca. Madrid Capital),65.0,62.0,2.0,1.0,,,,,,,,,0,1,Gas natural,0,0,,,https://fotos.imghs.net/l/1085/738/1085_AG421-827738_1_2023031911213831250.jpg,40.425054,-3.664447,POINT (-3.664447 40.425054)
1,https://www.pisos.com/alquilar/piso-fuente_del_berro28028-32591136657_100500/,2000.0,Piso en alquiler en Fuente del Berro,Fuente del Berro (Distrito Salamanca. Madrid Capital),,,,,,,,,,,,,0,0,,0,0,,,https://fotos.imghs.net/l/1005/151/1005_184721062151_1_2023033020031023852.jpg,40.425054,-3.664447,POINT (-3.664447 40.425054)
1,https://www.pisos.com/alquilar/piso-retiro_estrella28007-32523409529_100500/,1100.0,Piso en alquiler en Fuente del Berro,Estrella (Distrito Retiro. Madrid Capital),,,,,,,,,,,,,0,0,,0,0,,,https://fotos.imghs.net/l/1005/151/1005_184844312151_1_2023033119031232856.jpg,40.425054,-3.664447,POINT (-3.664447 40.425054)
1,https://www.pisos.com/alquilar/piso-valdelasfuentes_norte28100-32518847808_100500/,1050.0,Piso en alquiler en Fuente Lucha,Valdelasfuentes-Norte (Alcobendas),90.0,75.0,2.0,2.0,0.0,,,1,,,,,1,1,Gas natural,0,1,Comunitaria,,https://fotos.imghs.net/l/1005/611/1005_183192793611_1_2023031320030959322.jpg,40.550665,-3.659538,POINT (-3.659538 40.550665)
1,https://www.pisos.com/alquilar/piso-zona_calle_casa_amarilla28260-31729304567_102100/,1300.0,Piso en alquiler en Galapagar,Zona Calle Casa Amarilla (Galapagar),127.0,,3.0,2.0,,,En buen estado,1,Sur,,,,0,1,Individual gas natural,1,0,,,https://fotos.imghs.net/l/1021/024/1021_183024_1_2023021810554931250.jpg,40.574641,-4.003271,POINT (-4.003271 40.574641)
1,https://www.pisos.com/alquilar/piso-parquelagos_puente_nuevo28420-32584004839_102100/,1170.0,Piso en alquiler en Galapagar,Parquelagos-Puente Nuevo (Galapagar),80.0,,2.0,2.0,,,En buen estado,1,,,,,0,1,Aerotermia,0,1,,,https://fotos.imghs.net/l/1021/516/1021_183516_1_2023030119160531250.jpg,40.574641,-4.003271,POINT (-4.003271 40.574641)
1,https://www.pisos.com/alquilar/piso-garena28806-32587905043_109300/,1200.0,Piso en alquiler en Garena,Garena (Distrito Chorrillo-Garena. Alcalá de Henares),116.0,,3.0,2.0,5.0,,En buen estado,,,,,,1,1,Gas,0,1,,,https://fotos.imghs.net/l/1093/408/1093_EP579-808408_1_2023030905411331250.jpg,40.480345,-3.392993,POINT (-3.392993 40.480345)
0,https://www.pisos.com/alquilar/piso-centre_zona_estacio_passeig_de_joan_maragall-31718706442_101800/,2000.0,Piso en alquiler en Gava,Centre-Zona Estació-Passeig de Joan Maragall (Gavà),118.0,,3.0,2.0,,,En buen estado,1,Sureste,,,Frío,1,1,Central,0,1,Propia,,https://fotos.imghs.net/l/1018/296/1018_33342296_1_2023022423021847446.jpg,41.308083,2.008065,POINT (2.008065 41.308083)
0,https://www.pisos.com/alquilar/piso-centre_zona_estacio_passeig_de_joan_maragall-30042604305_108800/,900.0,Piso en alquiler en Gavà,Centre-Zona Estació-Passeig de Joan Maragall (Gavà),65.0,60.0,3.0,1.0,1.0,,,,,,,,0,0,,1,0,,,https://fotos.imghs.net/l/1088/004/1088_BK2-7259198-AL_1_2022121606071231250.jpg,41.308083,2.008065,POINT (2.008065 41.308083)
0,https://www.pisos.com/alquilar/piso-can_tintorer_can_tries-29225088677_108800/,950.0,Piso en alquiler en Gavà,Can Tintorer-Can Tries (Gavà),82.0,73.0,4.0,1.0,1.0,,,,,,,,1,0,,0,0,,,https://fotos.imghs.net/l/1088/004/1088_BK2-7276298-AL_1_2023030906010331250.jpg,41.308083,2.008065,POINT (2.008065 41.308083)
1,https://www.pisos.com/alquilar/piso-gaztambide28015-31678309467_100200/,1500.0,Piso en alquiler en Gaztambide,Gaztambide (Distrito Chamberí. Madrid Capital),115.0,,1.0,1.0,2.0,,En buen estado,,,,,,0,1,Central,0,0,,,https://fotos.imghs.net/l/1002/170/1002_533170_99_2023020612024465898.jpeg,40.435018,-3.716319,POINT (-3.716319 40.435018)
1,https://www.pisos.com/alquilar/piso-gaztambide28015-32569312620_108500/,1200.0,Piso en alquiler en Gaztambide,Gaztambide (Distrito Chamberí. Madrid Capital),60.0,,1.0,1.0,,,,,,,,,1,1,Central,0,0,,,https://fotos.imghs.net/l/1085/087/1085_AG450-991087_1_2023031411200131250.jpg,40.435018,-3.716319,POINT (-3.716319 40.435018)
1,https://www.pisos.com/alquilar/piso-gaztambide28015-32592048352_100500/,2700.0,Piso en alquiler en Gaztambide,Gaztambide (Distrito Chamberí. Madrid Capital),170.0,160.0,3.0,3.0,,,En buen estado,,Sur,,,,1,1,Central,1,0,,,https://fotos.imghs.net/l/1005/484/1005_100730484_1_2023030822034630992.jpg,40.435018,-3.716319,POINT (-3.716319 40.435018)
1,https://www.pisos.com/alquilar/piso-gaztambide28015-32546432305_108500/,1350.0,Piso en alquiler en Gaztambide,Gaztambide (Distrito Chamberí. Madrid Capital),70.0,,2.0,2.0,,,,,,,,,1,1,Gas natural,0,0,,,https://fotos.imghs.net/l/1085/731/1085_AG450-991731_1_2023030311202031250.jpg,40.435018,-3.716319,POINT (-3.716319 40.435018)
1,https://www.pisos.com/alquilar/piso-san_isidro_distrito28901-29206506294_108800/,875.0,Piso en alquiler en Getafe,San Isidro (Getafe),82.0,67.0,3.0,1.0,4.0,,,,,,,,0,0,,0,0,,,https://fotos.imghs.net/l/1088/004/1088_BK2-7039592-AL_1_2022120206555731250.jpg,40.30904,-3.733448,POINT (-3.733448 40.30904)
1,https://www.pisos.com/alquilar/piso-getafe_distrito_centro28901-31670826781_108800/,990.0,Piso en alquiler en Getafe,Centro (Getafe),118.0,96.0,4.0,2.0,1.0,,,,,,,,0,0,,1,0,,,https://fotos.imghs.net/l/1088/004/1088_BK2-7047602-AL_1_2023022406164031250.jpg,40.30904,-3.733448,POINT (-3.733448 40.30904)
0,https://www.pisos.com/alquilar/piso-gironella_centro_urbano-32570872308_106700/,410.0,Piso en alquiler en Gironella,Gironella,,,4.0,1.0,,,En buen estado,,,,,,0,0,,0,0,,,https://fotos.imghs.net/l/1067/321/1067_IFC75924-0520223321_1_2023030910192631250.jpg,42.032792,1.880694,POINT (1.880694 42.032792)
1,https://www.pisos.com/alquilar/piso-justicia_chueca28004-33427384674_990030/,2250.0,"Piso en alquiler en Glorieta de Bilbao, 7",Justicia-Chueca (Distrito Centro. Madrid Capital),112.0,100.0,2.0,2.0,6.0,Más de 50 años,En buen estado,,Norte,,,Frío,1,1,Gas natural,1,0,,,https://fotos.imghs.net/l/990030/33427384674.990030/990030_33427384674_17_20230408114031347.jpg,40.428732,-3.702002,POINT (-3.702002 40.428732)
1,https://www.pisos.com/alquilar/piso-centro_arroyo_la_fuente28944-32534718858_107500/,795.0,Piso en alquiler en Glorieta de Miraflores,Centro-Arroyo-La Fuente (Fuenlabrada),60.0,,3.0,1.0,,,En buen estado,,,,,,0,0,,0,0,,,https://fotos.imghs.net/l/1075/100/1075_SOL6-CH-69329-0001_A_1_2023032212003231250.jpg,40.405432,-3.702441,POINT (-3.702441 40.405432)
1,https://www.pisos.com/alquilar/piso-los_satelites_roza_martin-32568567896_108900/,1350.0,Piso en alquiler en Golf - El Carralero,Los Satélites-Roza Martín (Majadahonda),82.0,,2.0,2.0,,,En buen estado,,,,,,1,1,,1,1,,,https://fotos.imghs.net/l/1089/942/1089_XA24-65942_1_2023030405140331250.jpg,40.495551,-3.757832,POINT (-3.757832 40.495551)
1,https://www.pisos.com/alquilar/piso-golf_el_carralero28222-33359109422_100200/,1190.0,Piso en alquiler en Golf-El Carralero,Golf-El Carralero (Majadahonda),113.0,,2.0,1.0,1.0,,En buen estado,1,,,,,1,1,,0,0,,,https://fotos.imghs.net/l/1002/576/1002_542576_1_2023040318041334786.jpeg,40.495551,-3.757832,POINT (-3.757832 40.495551)
1,https://www.pisos.com/alquilar/piso-golf_el_carralero28220-31733127346_100500/,1800.0,Piso en alquiler en Golf-El Carralero,Golf-El Carralero (Majadahonda),140.0,130.0,3.0,2.0,,,En buen estado,,Sur,,,,1,0,,1,1,,,https://fotos.imghs.net/l/1005/981/1005_100590981_1_2023022322025616170.jpg,40.495551,-3.757832,POINT (-3.757832 40.495551)
