provincia;poblacion;codigopostalid;lat;lon
"A Coruña";Vilarmaior;15616;-8.130038039;43.354769270
"A Coruña";Vilarmaior;15637;-8.130038039;43.354769270
"A Coruña";Vilarmaior;15638;-8.130038039;43.354769270
"A Coruña";Vimianzo;15121;-9.034413903;43.110253930
"A Coruña";Vimianzo;15126;-9.034413903;43.110253930
"A Coruña";Vimianzo;15127;-9.034413903;43.110253930
"A Coruña";Vimianzo;15128;-9.034413903;43.110253930
"A Coruña";Vimianzo;15129;-9.034413903;43.110253930
"A Coruña";Vimianzo;15150;-9.034413903;43.110253930
"A Coruña";Zas;15150;-8.916118206;43.099719610
"A Coruña";Zas;15656;-8.916118206;43.099719610
"A Coruña";Zas;15850;-8.916118206;43.099719610
"A Coruña";Zas;15851;-8.916118206;43.099719610
"A Coruña";Zas;15855;-8.916118206;43.099719610
"A Coruña";Zas;15856;-8.916118206;43.099719610
"A Coruña";Zas;15857;-8.916118206;43.099719610
"A Coruña";Zas;15858;-8.916118206;43.099719610
"A Coruña";Zas;15859;-8.916118206;43.099719610
"A Coruña";Cariño;15360;-7.868424967;43.740351040
"A Coruña";Cariño;15365;-7.868424967;43.740351040
"A Coruña";Cariño;15366;-7.868424967;43.740351040
"A Coruña";Cariño;15369;-7.868424967;43.740351040
"A Coruña";Oza-Cesuras;15380;-8.186335086;43.214928250
"A Coruña";Oza-Cesuras;15386;-8.186335086;43.214928250
"A Coruña";Oza-Cesuras;15387;-8.186335086;43.214928250
"A Coruña";Oza-Cesuras;15388;-8.186335086;43.214928250
"A Coruña";Oza-Cesuras;15389;-8.186335086;43.214928250
"A Coruña";Oza-Cesuras;15390;-8.186335086;43.214928250
"A Coruña";Oza-Cesuras;15391;-8.186335086;43.214928250
Cuenca;"Abia de la Obispalía";16195;-2.395749880;40.019151750
Cuenca;"El Acebrón";16412;-2.985211390;39.908709050
Cuenca;Alarcón;16214;-2.086203200;39.546705050
Cuenca;"Albaladejo del Cuende";16111;-2.230183730;39.807871440
Cuenca;"Albalate de las Nogueras";16841;-2.276643060;40.366239120
Cuenca;Albendea;16812;-2.418433360;40.487355020
Cuenca;"La Alberca de Záncara";16620;-2.490583460;39.513230120
Cuenca;"Alcalá de la Vega";16315;-1.525600350;40.027190470
Cuenca;Alcantud;16812;-2.331964240;40.548409020
Cuenca;"Alcázar del Rey";16464;-2.809193350;40.063376970
Cuenca;Alcohujate;16537;-2.615871700;40.417189480
Cuenca;"Alconchel de la Estrella";16433;-2.575701760;39.718963790
Cuenca;Algarra;16338;-1.435925590;40.001590680
Cuenca;Aliaguilla;16313;-1.325269840;39.741226750
Cuenca;"La Almarcha";16740;-2.382813850;39.685039320
Cuenca;Almendros;16420;-2.884351860;39.920995670
Cuenca;"Almodóvar del Pinar";16215;-1.901925620;39.725608520
Cuenca;"Almonacid del Marquesado";16431;-2.768507290;39.823108100
Cuenca;Altarejos;16195;-2.356135840;39.912460730
Cuenca;Altarejos;16780;-2.356135840;39.912460730
Cuenca;"Arandilla del Arroyo";16812;-2.384925740;40.510352410
Cuenca;"Arcos de la Sierra";16141;-2.113473660;40.346985230
Cuenca;"Chillarón de Cuenca";16190;-2.221359610;40.104367350
Cuenca;"Chillarón de Cuenca";16191;-2.221359610;40.104367350
Cuenca;"Chillarón de Cuenca";16194;-2.221359610;40.104367350
Cuenca;Arguisuelas;16360;-1.820591590;39.831999910
Cuenca;Arrancacepas;16855;-2.358348340;40.304198450
Cuenca;"Atalaya del Cañavate";16710;-2.252993970;39.517278620
Cuenca;"Barajas de Melo";16460;-2.915990750;40.122452880
Cuenca;"Barajas de Melo";16470;-2.915990750;40.122452880
Cuenca;"Barchín del Hoyo";16118;-2.069064020;39.663791740
Cuenca;"Bascuñana de San Pedro";16191;-2.228454000;40.213599950
Cuenca;Beamud;16152;-1.829386170;40.186150720
Cuenca;Belinchón;16470;-3.055521140;40.047663310
Cuenca;Belinchón;16740;-3.055521140;40.047663310
Cuenca;Belmonte;16640;-2.704510090;39.557988890
Cuenca;Belmontejo;16779;-2.346123380;39.822260350
Cuenca;Beteta;16870;-2.075584520;40.572217030
Cuenca;Beteta;16879;-2.075584520;40.572217030
Cuenca;Beteta;16893;-2.075584520;40.572217030
Cuenca;Boniches;16311;-1.624691130;39.985516300
Cuenca;Buciegas;16851;-2.462712110;40.335515080
Cuenca;"Buenache de Alarcón";16114;-2.159031710;39.655810230
Cuenca;"Buenache de la Sierra";16192;-2.000940680;40.135334030
Cuenca;Buendía;16512;-2.757584600;40.366041240
Cuenca;"Campillo de Altobuey";16210;-1.796082860;39.610844660
Cuenca;Campillos-Paravientos;16043;-1.548261340;39.974313290
Cuenca;Campillos-Paravientos;16311;-1.548261340;39.974313290
Cuenca;Campillos-Sierra;16316;-1.698078430;40.100160600
Cuenca;"Canalejas del Arroyo";16857;-2.493277240;40.368112990
Cuenca;"Cañada del Hoyo";16340;-1.899492200;39.970460840
Cuenca;"Cañada Juncosa";16720;-2.252631300;39.548930050
Cuenca;Cañamares;16890;-2.239659230;40.453145770
Cuenca;"El Cañavate";16738;-2.302276440;39.542598170
Cuenca;Cañaveras;16850;-2.395954730;40.359798250
Cuenca;Cañaveruelas;16537;-2.637609070;40.401520870
Cuenca;Cañete;16300;-1.647627300;40.041094360
Cuenca;Cañizares;16890;-2.191788250;40.519198290
Cuenca;Cañizares;16891;-2.191788250;40.519198290
Cuenca;Cañizares;16892;-2.191788250;40.519198290
Cuenca;"Carboneras de Guadazaón";16350;-1.813205160;39.899866290
Cuenca;Cardenete;16373;-1.687465130;39.766853430
Cuenca;Carrascosa;16879;-2.163752490;40.590303240
Cuenca;Carrascosa;16891;-2.163752490;40.590303240
Cuenca;"Carrascosa de Haro";16649;-2.540617380;39.597740960
Cuenca;"Casas de Benítez";02636;-2.128229180;39.360458050
Cuenca;"Casas de Benítez";16707;-2.128229180;39.360458050
Cuenca;"Casas de Fernando Alonso";16610;-2.325960910;39.352102630
Cuenca;"Casas de Garcimolina";16338;-1.417367870;39.997113410
Cuenca;"Casas de Guijarro";16708;-2.163417110;39.346335390
Cuenca;"Casas de Haro";16611;-2.270329180;39.323446930
Cuenca;"Casas de los Pinos";16612;-2.370646980;39.333773440
Cuenca;Casasimarro;16239;-2.039871450;39.392858210
Cuenca;"Castillejo de Iniesta";16250;-1.760926830;39.525194830
Cuenca;Castillejo-Sierra;16141;-2.140577570;40.375847760
Cuenca;Castillo-Albaráñez;16854;-2.392865980;40.298528960
Cuenca;"Castillo de Garcimuñoz";16623;-2.382262140;39.660609650
Cuenca;"Cervera del Llano";16444;-2.420527990;39.783894910
Cuenca;"La Cierva";16340;-1.852004780;40.057436690
Cuenca;Cuenca;16001;-2.131523060;40.076537620
Cuenca;Cuenca;16002;-2.131523060;40.076537620
Cuenca;Cuenca;16003;-2.131523060;40.076537620
Cuenca;Cuenca;16004;-2.131523060;40.076537620
Cuenca;Cuenca;16146;-2.131523060;40.076537620
Cuenca;Cuenca;16191;-2.131523060;40.076537620
Cuenca;Cuenca;16193;-2.131523060;40.076537620
Cuenca;Cuenca;16194;-2.131523060;40.076537620
Cuenca;"Cueva del Hierro";16879;-2.036624430;40.582717900
Cuenca;Chumillas;16216;-2.034508530;39.770143010
Cuenca;Enguídanos;16372;-1.606860600;39.673591500
Cuenca;"Fresneda de Altarejos";16122;-2.313958320;39.925192780
Cuenca;"Fresneda de Altarejos";16781;-2.313958320;39.925192780
Cuenca;"Fresneda de la Sierra";16141;-2.142432480;40.391203900
Cuenca;"La Frontera";16144;-2.218434220;40.401995290
Cuenca;"Fuente de Pedro Naharro";16411;-3.009197430;39.922242470
Cuenca;"Fuentelespino de Haro";16647;-2.669716380;39.690049640
Cuenca;"Fuentelespino de Moya";16311;-1.469731300;39.920382630
Cuenca;Fuentes;16193;-2.022410330;39.949849790
Cuenca;Fuertescusa;16890;-2.175847170;40.475221420
Cuenca;Gabaldón;16214;-1.944819670;39.625905100
Cuenca;Garaballa;16312;-1.374861550;39.812466580
Cuenca;Gascueña;16532;-2.518464530;40.299751230
Cuenca;"Graja de Campalbo";16339;-1.270345360;39.898803740
Cuenca;"Graja de Iniesta";16251;-1.672047700;39.516861370
Cuenca;Henarejos;16312;-1.485212460;39.864061410
Cuenca;"El Herrumblar";16290;-1.622372300;39.402674880
Cuenca;"La Hinojosa";16435;-2.416802060;39.727247680
Cuenca;"Los Hinojosos";16417;-2.824629340;39.603167900
Cuenca;"El Hito";16441;-2.714735930;39.859028150
Cuenca;Honrubia;16730;-2.280529570;39.611962660
Cuenca;Hontanaya;16421;-2.835474820;39.715226890
Cuenca;Hontecillas;16118;-2.187247030;39.693060900
Cuenca;"Horcajo de Santiago";16410;-2.997147770;39.841864860
Cuenca;Huélamo;16152;-1.809443530;40.277893890
Cuenca;Huelves;16465;-2.883652200;40.043537040
Cuenca;Huérguina;16311;-1.608407120;40.040494560
Cuenca;"Huerta de la Obispalía";16195;-2.481754840;39.989287030
Cuenca;"Huerta del Marquesado";16316;-1.685841590;40.145293460
Cuenca;Huete;16500;-2.691668590;40.145309760
Cuenca;Huete;16520;-2.691668590;40.145309760
Cuenca;Huete;16521;-2.691668590;40.145309760
Cuenca;Huete;16532;-2.691668590;40.145309760
Cuenca;Huete;16540;-2.691668590;40.145309760
Cuenca;Huete;16541;-2.691668590;40.145309760
Cuenca;Huete;16550;-2.691668590;40.145309760
Cuenca;Iniesta;16235;-1.749749520;39.443226630
Cuenca;Iniesta;16236;-1.749749520;39.443226630
Cuenca;Iniesta;16290;-1.749749520;39.443226630
Cuenca;"Laguna del Marquesado";16316;-1.671689600;40.177528680
Cuenca;Lagunaseca;16878;-2.017960890;40.530625270
Cuenca;Landete;16330;-1.367153680;39.908487450
Cuenca;Landete;16339;-1.367153680;39.908487450
Cuenca;Ledaña;16237;-1.716256320;39.355967260
Cuenca;Leganiel;16461;-2.949981510;40.165438580
Cuenca;"Las Majadas";16142;-2.020846940;40.297805020
Cuenca;Mariana;16143;-2.145093950;40.166300400
Cuenca;Mariana;16147;-2.145093950;40.166300400
Cuenca;Masegosa;16878;-2.025631180;40.547203330
Cuenca;"Las Mesas";16650;-2.767243470;39.389958780
Cuenca;Minglanilla;16260;-1.595750340;39.535201150
Cuenca;Mira;16393;-1.440052710;39.720275550
Cuenca;"Monreal del Llano";16649;-2.761835750;39.569113660
Cuenca;Montalbanejo;16434;-2.497868790;39.734898200
Cuenca;Montalbo;16440;-2.672230210;39.877989690
Cuenca;"Monteagudo de las Salinas";16360;-1.900864690;39.804092320
Cuenca;"Mota de Altarejos";16780;-2.310238290;39.881905400
Cuenca;"Mota del Cuervo";16630;-2.870810440;39.498653710
Cuenca;"Motilla del Palancar";16200;-1.909947190;39.560520950
Cuenca;Narboneta;16371;-1.473907440;39.750529210
Cuenca;"Olivares de Júcar";16760;-2.351414260;39.760346020
Cuenca;"Olmeda de la Cuesta";16852;-2.475629830;40.310871310
Cuenca;"Olmeda del Rey";16216;-2.083039170;39.808378290
Cuenca;"Olmedilla de Alarcón";16118;-2.104519330;39.614730830
Cuenca;"Olmedilla de Eliz";16853;-2.420306120;40.302561830
Cuenca;"Osa de la Vega";16423;-2.762194650;39.661281300
Cuenca;Pajarón;16390;-1.782893860;39.957474230
Cuenca;Pajaroncillo;16390;-1.733848570;39.947461680
Cuenca;"Palomares del Campo";16160;-2.598920740;39.947712200
Cuenca;Palomera;16192;-2.050211820;40.067367340
Cuenca;Paracuellos;16372;-1.788608550;39.717390400
Cuenca;Paracuellos;16373;-1.788608550;39.717390400
Cuenca;Paredes;16465;-2.854085630;40.066433250
Cuenca;"La Parra de las Vegas";16113;-2.204591410;39.868326390
Cuenca;"El Pedernoso";16638;-2.744541770;39.485080970
Cuenca;"Las Pedroñeras";16660;-2.675216690;39.452153650
Cuenca;"El Peral";16240;-1.898555660;39.499144090
Cuenca;"La Peraleja";16532;-2.555526950;40.235681690
Cuenca;"La Pesquera";16269;-1.585395730;39.572367800
Cuenca;"El Picazo";16211;-2.088817810;39.448197200
Cuenca;Pinarejo;16622;-2.425461290;39.614716910
Cuenca;"Pineda de Gigüela";16541;-2.543297020;40.085806180
Cuenca;"Piqueras del Castillo";16118;-2.083879290;39.721267660
Cuenca;"Portalrubio de Guadamejud";16522;-2.603089880;40.271892050
Cuenca;Portilla;16141;-2.083396050;40.289056400
Cuenca;Poyatos;16878;-2.049302990;40.423114580
Cuenca;Pozoamargo;16708;-2.196875650;39.366475070
Cuenca;"Pozorrubio de Santiago";16414;-2.950377780;39.816797220
Cuenca;"El Pozuelo";16812;-2.278127080;40.620479600
Cuenca;Priego;16800;-2.317163980;40.448557820
Cuenca;"El Provencio";16670;-2.573665240;39.376432870
Cuenca;"Puebla de Almenara";16421;-2.816858930;39.783937750
Cuenca;"El Valle de Altomira";16510;-2.759703710;40.224420400
Cuenca;"El Valle de Altomira";16512;-2.759703710;40.224420400
Cuenca;"El Valle de Altomira";16514;-2.759703710;40.224420400
Cuenca;"El Valle de Altomira";24512;-2.759703710;40.224420400
Cuenca;"Puebla del Salvador";16269;-1.674365790;39.564388880
Cuenca;"Quintanar del Rey";16220;-1.927640170;39.342519130
Cuenca;"Rada de Haro";16649;-2.620762550;39.569810180
Cuenca;Reíllo;16390;-1.871689880;39.905811030
Cuenca;"Rozalén del Monte";16432;-2.805308920;39.990445690
Cuenca;"Rozalén del Monte";16452;-2.805308920;39.990445690
Cuenca;Saceda-Trasierra;16463;-2.853344730;40.154275540
Cuenca;Saelices;16430;-2.805225160;39.920997500
Cuenca;"Salinas del Manzano";16317;-1.556346690;40.088497710
Cuenca;Salmeroncillos;16813;-2.521282730;40.504718960
Cuenca;Salvacañete;16318;-1.502423090;40.098767800
Cuenca;"San Clemente";16600;-2.429629010;39.403306140
Cuenca;"San Lorenzo de la Parrilla";16770;-2.361032930;39.851301550
Cuenca;"San Martín de Boniches";16370;-1.573748010;39.885599410
Cuenca;"San Pedro Palmiches";16813;-2.407806370;40.429157100
Cuenca;"Santa Cruz de Moya";16336;-1.254874940;39.954797410
Cuenca;"Santa Cruz de Moya";16339;-1.254874940;39.954797410
Cuenca;"Santa María del Campo Rus";16621;-2.422900330;39.558407250
Cuenca;"Santa María de los Llanos";16639;-2.811312880;39.488624240
Cuenca;"Santa María del Val";16878;-2.041417670;40.504345520
Cuenca;Sisante;16700;-2.201159570;39.407132720
Cuenca;"Solera de Gabaldón";16216;-1.977624350;39.748031970
Cuenca;Talayuelas;16320;-1.284302230;39.847595870
Cuenca;Talayuelas;16321;-1.284302230;39.847595870
Cuenca;Tarancón;16400;-3.002999130;40.011007210
Cuenca;Tébar;16710;-2.165558680;39.499609460
Cuenca;Tejadillos;16317;-1.634749020;40.141864100
Cuenca;Tinajas;16522;-2.582677320;40.326154650
Cuenca;Torralba;16842;-2.284858220;40.303307490
Cuenca;"Torrejoncillo del Rey";16161;-2.574305240;40.007620930
Cuenca;"Torrejoncillo del Rey";16162;-2.574305240;40.007620930
Cuenca;"Torrejoncillo del Rey";16195;-2.574305240;40.007620930
Cuenca;"Torrubia del Campo";16413;-2.961339510;39.896179800
Cuenca;"Torrubia del Castillo";16739;-2.311395570;39.658246490
Cuenca;Tragacete;16150;-1.850991860;40.349205750
Cuenca;Tresjuncos;16422;-2.756595280;39.698743360
Cuenca;Tribaldos;16452;-2.898119070;39.972085440
Cuenca;Uclés;16452;-2.862923990;39.980608430
Cuenca;Uña;16152;-1.978198240;40.223381080
Cuenca;Valdemeca;16152;-1.743699310;40.224018140
Cuenca;"Valdemorillo de la Sierra";16340;-1.781749660;40.039024410
Cuenca;Valdemoro-Sierra;16316;-1.767079090;40.101186420
Cuenca;Valdeolivas;16813;-2.444552310;40.505096070
Cuenca;"Valhermoso de la Fuente";16214;-2.017414360;39.552955690
Cuenca;Valsalobre;16879;-2.092922360;40.617172840
Cuenca;"Valverde de Júcar";16100;-2.218005710;39.718563610
Cuenca;Valverdejo;16214;-2.023644970;39.615737230
Cuenca;"Vara de Rey";16709;-2.294952410;39.424389850
Cuenca;"Vega del Codorno";16150;-1.929402450;40.433894470
Cuenca;Vellisca;16510;-2.814279730;40.128821960
Cuenca;"Villaconejos de Trabaque";16860;-2.318124720;40.401356380
Cuenca;"Villaescusa de Haro";16647;-2.674421660;39.597256850
Cuenca;"Villagarcía del Llano";16236;-1.846255610;39.326549260
Cuenca;"Villagarcía del Llano";16238;-1.846255610;39.326549260
Cuenca;"Villalba de la Sierra";16140;-2.087658870;40.236242280
Cuenca;"Villalba del Rey";16535;-2.641036150;40.344486020
Cuenca;"Villalgordo del Marquesado";16646;-2.508303150;39.682224270
Cuenca;Villalpardo;16270;-1.625292270;39.473330790
Cuenca;"Villamayor de Santiago";16415;-2.927756910;39.728584200
Cuenca;"Villanueva de Guadamejud";16532;-2.507032290;40.224709820
Cuenca;"Villanueva de la Jara";16230;-1.950538600;39.439102720
Cuenca;"Villanueva de la Jara";16236;-1.950538600;39.439102720
Cuenca;"Villanueva de la Jara";16238;-1.950538600;39.439102720
Cuenca;"Villar de Cañas";16433;-2.565807900;39.778358020
Cuenca;"Villar de Domingo García";16191;-2.294275470;40.238534910
Cuenca;"Villar de Domingo García";16840;-2.294275470;40.238534910
Cuenca;"Villar de la Encina";16648;-2.522014730;39.636932890
Cuenca;"Villar del Humo";16370;-1.627197850;39.870180660
Cuenca;"Villar del Infantado";16813;-2.478612650;40.455011910
Cuenca;"Villar de Olalla";16195;-2.196806160;40.015248400
Cuenca;"Villar de Olalla";16196;-2.196806160;40.015248400
Cuenca;"Villarejo de Fuentes";16432;-2.694303460;39.789706520
Cuenca;"Villarejo de la Peñuela";16541;-2.409613290;40.086993890
Cuenca;Villarejo-Periesteban;16771;-2.441229870;39.870907120
Cuenca;"Villares del Saz";16442;-2.506906920;39.840390960
Cuenca;Villarrubio;16420;-2.895174900;39.944656930
Cuenca;Villarta;16280;-1.652503640;39.440410800
Cuenca;"Villas de la Ventosa";16843;-2.431875570;40.205427100
Cuenca;"Villaverde y Pasaconsol";16111;-2.265056200;39.770498900
Cuenca;Víllora;16371;-1.586350490;39.753070380
Cuenca;Vindel;16812;-2.380682310;40.587932060
Cuenca;Yémeda;16373;-1.722482060;39.762865510
Cuenca;"Zafra de Záncara";16771;-2.558855880;39.892155440
Cuenca;Zafrilla;16317;-1.617386360;40.194577250
Cuenca;"Zarza de Tajo";16470;-3.131830130;40.018212590
Cuenca;Zarzuela;16146;-2.128757960;40.255352410
Cuenca;"Campos del Paraíso";16550;-2.738420480;40.037534210
Cuenca;"Campos del Paraíso";16555;-2.738420480;40.037534210
Cuenca;Valdetórtola;16122;-2.186025970;39.920517430
Cuenca;"Las Valeras";16120;-2.158073110;39.770186310
Cuenca;"Las Valeras";16216;-2.158073110;39.770186310
Cuenca;"Fuentenava de Jábaga";16190;-2.263993330;40.086221980
Cuenca;"Fuentenava de Jábaga";16191;-2.263993330;40.086221980
Cuenca;"Fuentenava de Jábaga";16194;-2.263993330;40.086221980
Cuenca;Arcas;16123;-2.114952940;39.988524040
Cuenca;"Los Valdecolmenas";16541;-2.497228390;40.119986680
Cuenca;"Pozorrubielos de la Mancha";16212;-2.038778070;39.445379780
Cuenca;Sotorribas;16143;-2.163739850;40.195221530
Cuenca;Sotorribas;16144;-2.163739850;40.195221530
Cuenca;Sotorribas;16145;-2.163739850;40.195221530
Cuenca;"Villar y Velasco";16542;-2.418478810;40.149222670
Girona;Agullana;17707;2.846573280;42.394024940
Girona;Aiguaviva;17181;2.761630110;41.938453150
Girona;Albanyà;17733;2.720197270;42.304546550
Girona;Albanyà;17734;2.720197270;42.304546550
Girona;Albons;17136;3.085905210;42.104371870
Girona;"El Far d'Empordà";17469;2.996195350;42.252126160
Girona;Alp;17537;1.885509820;42.372532730
Girona;Alp;17538;1.885509820;42.372532730
Girona;Amer;17170;2.601807840;42.010073580
Girona;Anglès;17160;2.639292130;41.956715370
Girona;Arbúcies;17401;2.513669630;41.816088800
Girona;Arbúcies;17402;2.513669630;41.816088800
Girona;Argelaguer;17853;2.641948560;42.213077920
Girona;L'Armentera;17472;3.074980750;42.171999290
Girona;"Avinyonet de Puigventós";17742;2.914394020;42.249645660
Girona;Begur;17213;3.207245890;41.954310810
Girona;Begur;17255;3.207245890;41.954310810
Girona;"La Vajol";17707;2.800494220;42.403833790
Girona;Banyoles;17820;2.769469900;42.120591370
Girona;Bàscara;17468;2.910215950;42.160666150
Girona;Bàscara;17483;2.910215950;42.160666150
Girona;"Bellcaire d'Empordà";17141;3.094541920;42.080885510
Girona;Besalú;17850;2.699657030;42.199490280
Girona;Bescanó;17162;2.742739800;41.965504690
Girona;Bescanó;17163;2.742739800;41.965504690
Girona;Bescanó;17182;2.742739800;41.965504690
Girona;Beuda;17850;2.709780690;42.237136000
Girona;Beuda;17851;2.709780690;42.237136000
Girona;"La Bisbal d'Empordà";17100;3.038286370;41.960130180
Girona;Blanes;17300;2.792292960;41.675921570
Girona;Bolvir;17539;1.878574490;42.419584960
Girona;Bordils;17462;2.911441000;42.044097970
Girona;Borrassà;17700;2.926534360;42.223237760
Girona;Borrassà;17770;2.926534360;42.223237760
Girona;Breda;17400;2.557140720;41.748361300
Girona;Brunyola;17441;2.684676090;41.904600310
Girona;"Boadella i les Escaules";17723;2.856062540;42.329608280
Girona;Cabanelles;17746;2.819471410;42.230767240
Girona;Cabanelles;17747;2.819471410;42.230767240
Girona;Cadaqués;17488;3.275651260;42.288080660
